title,artist,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
Buddy Holly (feat. Lil Gotit),Buddy Holly,https://open.spotify.com/track/2Tc4rBXDFJdgizzlrujwy1,0.817,0.598,1.0,-7.081,1.0,0.0655,0.0812,0.0,0.143,0.0907,120.022,2Tc4rBXDFJdgizzlrujwy1,spotify:track:2Tc4rBXDFJdgizzlrujwy1,https://api.spotify.com/v1/tracks/2Tc4rBXDFJdgizzlrujwy1,https://api.spotify.com/v1/audio-analysis/2Tc4rBXDFJdgizzlrujwy1,204133.0,4.0
True Love Ways,Buddy Holly,https://open.spotify.com/track/2Aq3BiLhITGHe6YSzkzOvi,0.278,0.138,10.0,-18.739,1.0,0.0349,0.799,0.0557,0.209,0.308,83.203,2Aq3BiLhITGHe6YSzkzOvi,spotify:track:2Aq3BiLhITGHe6YSzkzOvi,https://api.spotify.com/v1/tracks/2Aq3BiLhITGHe6YSzkzOvi,https://api.spotify.com/v1/audio-analysis/2Aq3BiLhITGHe6YSzkzOvi,168307.0,4.0
Run Rudolph Run,Chuck Berry,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ,0.681,0.715,7.0,-10.609,0.0,0.0912,0.812,9.43e-06,0.0777,0.957,152.132,2pnPe4pJtq7689i5ydzvJJ,spotify:track:2pnPe4pJtq7689i5ydzvJJ,https://api.spotify.com/v1/tracks/2pnPe4pJtq7689i5ydzvJJ,https://api.spotify.com/v1/audio-analysis/2pnPe4pJtq7689i5ydzvJJ,165733.0,4.0
My Ding-A-Ling,Chuck Berry,https://open.spotify.com/track/2L8mIvM1OwkJyGb3WwDFT3,0.767,0.517,4.0,-9.908,1.0,0.195,0.791,0.000186,0.078,0.846,144.322,2L8mIvM1OwkJyGb3WwDFT3,spotify:track:2L8mIvM1OwkJyGb3WwDFT3,https://api.spotify.com/v1/tracks/2L8mIvM1OwkJyGb3WwDFT3,https://api.spotify.com/v1/audio-analysis/2L8mIvM1OwkJyGb3WwDFT3,223573.0,4.0
Johnny B. Goode,Chuck Berry,https://open.spotify.com/track/2QfiRTz5Yc8DdShCxG1tB2,0.534,0.803,10.0,-9.129,1.0,0.0743,0.741,6.07e-05,0.307,0.969,167.983,2QfiRTz5Yc8DdShCxG1tB2,spotify:track:2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/tracks/2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/audio-analysis/2QfiRTz5Yc8DdShCxG1tB2,161560.0,4.0
You Never Can Tell,Chuck Berry,https://open.spotify.com/track/6FT83pFXKhDlXDsNJFAHWz,0.525,0.852,7.0,-9.519,1.0,0.222,0.731,5.11e-05,0.218,0.884,157.404,6FT83pFXKhDlXDsNJFAHWz,spotify:track:6FT83pFXKhDlXDsNJFAHWz,https://api.spotify.com/v1/tracks/6FT83pFXKhDlXDsNJFAHWz,https://api.spotify.com/v1/audio-analysis/6FT83pFXKhDlXDsNJFAHWz,161907.0,4.0
No Particular Place To Go,Chuck Berry,https://open.spotify.com/track/3qt3ybU6MScMxMKL2TYBvt,0.596,0.791,7.0,-8.88,1.0,0.0446,0.425,0.000295,0.0886,0.98,129.237,3qt3ybU6MScMxMKL2TYBvt,spotify:track:3qt3ybU6MScMxMKL2TYBvt,https://api.spotify.com/v1/tracks/3qt3ybU6MScMxMKL2TYBvt,https://api.spotify.com/v1/audio-analysis/3qt3ybU6MScMxMKL2TYBvt,163000.0,4.0
"My Ding-A-Ling - Live At Lanchester Arts Festival,1972",Chuck Berry,https://open.spotify.com/track/2R1CGhRSsNFwCsqRxYAZK7,0.69,0.545,8.0,-7.904,1.0,0.185,0.773,0.0,0.744,0.488,122.172,2R1CGhRSsNFwCsqRxYAZK7,spotify:track:2R1CGhRSsNFwCsqRxYAZK7,https://api.spotify.com/v1/tracks/2R1CGhRSsNFwCsqRxYAZK7,https://api.spotify.com/v1/audio-analysis/2R1CGhRSsNFwCsqRxYAZK7,258427.0,4.0
Route 66,Chuck Berry,https://open.spotify.com/track/6TXnGAr6DLVYshIrMeP0lZ,0.686,0.692,10.0,-9.793,1.0,0.0419,0.902,0.000474,0.104,0.962,79.071,6TXnGAr6DLVYshIrMeP0lZ,spotify:track:6TXnGAr6DLVYshIrMeP0lZ,https://api.spotify.com/v1/tracks/6TXnGAr6DLVYshIrMeP0lZ,https://api.spotify.com/v1/audio-analysis/6TXnGAr6DLVYshIrMeP0lZ,171413.0,4.0
Roll Over Beethoven,Chuck Berry,https://open.spotify.com/track/6C7aTTCUWRK7dD379yUT3W,0.715,0.797,3.0,-10.154,1.0,0.193,0.837,0.0,0.209,0.841,92.739,6C7aTTCUWRK7dD379yUT3W,spotify:track:6C7aTTCUWRK7dD379yUT3W,https://api.spotify.com/v1/tracks/6C7aTTCUWRK7dD379yUT3W,https://api.spotify.com/v1/audio-analysis/6C7aTTCUWRK7dD379yUT3W,144600.0,4.0
Maybellene,Chuck Berry,https://open.spotify.com/track/3SQhmctWreNM0X6Zkm2K5R,0.756,0.768,0.0,-10.701,1.0,0.112,0.735,0.0,0.182,0.783,118.208,3SQhmctWreNM0X6Zkm2K5R,spotify:track:3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/tracks/3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/audio-analysis/3SQhmctWreNM0X6Zkm2K5R,143240.0,4.0
Let's Do Our Thing Together,Chuck Berry,https://open.spotify.com/track/7cTrN7Jpg3RduYiH1HwQb8,0.759,0.577,7.0,-9.813,1.0,0.0498,0.411,0.00996,0.104,0.966,108.39,7cTrN7Jpg3RduYiH1HwQb8,spotify:track:7cTrN7Jpg3RduYiH1HwQb8,https://api.spotify.com/v1/tracks/7cTrN7Jpg3RduYiH1HwQb8,https://api.spotify.com/v1/audio-analysis/7cTrN7Jpg3RduYiH1HwQb8,142440.0,4.0
Great Balls Of Fire,Jerry Lee Lewis,https://open.spotify.com/track/64VP3skE86iTvdOlbzuIcO,0.533,0.729,7.0,-7.227,0.0,0.0714,0.563,0.0,0.159,0.884,78.67,64VP3skE86iTvdOlbzuIcO,spotify:track:64VP3skE86iTvdOlbzuIcO,https://api.spotify.com/v1/tracks/64VP3skE86iTvdOlbzuIcO,https://api.spotify.com/v1/audio-analysis/64VP3skE86iTvdOlbzuIcO,111536.0,4.0
Jesus Built My Hotrod,Jerry Lee Lewis,https://open.spotify.com/track/0BX3ysoHJvxmLEhPMAfb2z,0.541,0.91,0.0,-5.114,1.0,0.0529,4.33e-06,0.597,0.79,0.397,125.076,0BX3ysoHJvxmLEhPMAfb2z,spotify:track:0BX3ysoHJvxmLEhPMAfb2z,https://api.spotify.com/v1/tracks/0BX3ysoHJvxmLEhPMAfb2z,https://api.spotify.com/v1/audio-analysis/0BX3ysoHJvxmLEhPMAfb2z,292587.0,3.0
Great Balls of Fire,Jerry Lee Lewis,https://open.spotify.com/track/7xe3EQCvXnx6Q0zs41Y65n,0.592,0.627,10.0,-10.14,1.0,0.0662,0.55,0.0,0.43,0.909,79.567,7xe3EQCvXnx6Q0zs41Y65n,spotify:track:7xe3EQCvXnx6Q0zs41Y65n,https://api.spotify.com/v1/tracks/7xe3EQCvXnx6Q0zs41Y65n,https://api.spotify.com/v1/audio-analysis/7xe3EQCvXnx6Q0zs41Y65n,111240.0,4.0
Music City Queen (feat. The B-52's),Jerry Lee Lewis,https://open.spotify.com/track/0W5t4yNjC5J3nqUDqTMqyk,0.661,0.807,9.0,-5.366,1.0,0.0524,0.152,0.0,0.119,0.938,79.002,0W5t4yNjC5J3nqUDqTMqyk,spotify:track:0W5t4yNjC5J3nqUDqTMqyk,https://api.spotify.com/v1/tracks/0W5t4yNjC5J3nqUDqTMqyk,https://api.spotify.com/v1/audio-analysis/0W5t4yNjC5J3nqUDqTMqyk,199893.0,4.0
Whole Lot of Shakin' Going On,Jerry Lee Lewis,https://open.spotify.com/track/6wO13Xb3EdHUNixFOEJ0KV,0.377,0.626,0.0,-9.662,1.0,0.033,0.832,6.46e-05,0.188,0.678,161.468,6wO13Xb3EdHUNixFOEJ0KV,spotify:track:6wO13Xb3EdHUNixFOEJ0KV,https://api.spotify.com/v1/tracks/6wO13Xb3EdHUNixFOEJ0KV,https://api.spotify.com/v1/audio-analysis/6wO13Xb3EdHUNixFOEJ0KV,172400.0,4.0
Great Balls Of Fire,Jerry Lee Lewis,https://open.spotify.com/track/5jw1zzcYFivmuJK52JrnMK,0.388,0.903,0.0,-10.851,1.0,0.0624,0.123,0.0124,0.224,0.865,176.148,5jw1zzcYFivmuJK52JrnMK,spotify:track:5jw1zzcYFivmuJK52JrnMK,https://api.spotify.com/v1/tracks/5jw1zzcYFivmuJK52JrnMK,https://api.spotify.com/v1/audio-analysis/5jw1zzcYFivmuJK52JrnMK,153333.0,4.0
Great Balls Of Fire - 1964 Version,Jerry Lee Lewis,https://open.spotify.com/track/5UvE5QlINnvEc7aFO14DVL,0.4,0.818,0.0,-11.238,1.0,0.08,0.458,3.25e-06,0.132,0.936,166.287,5UvE5QlINnvEc7aFO14DVL,spotify:track:5UvE5QlINnvEc7aFO14DVL,https://api.spotify.com/v1/tracks/5UvE5QlINnvEc7aFO14DVL,https://api.spotify.com/v1/audio-analysis/5UvE5QlINnvEc7aFO14DVL,109707.0,4.0
Vinyl Records,Jerry Lee Lewis,https://open.spotify.com/track/26ELbJuigebHiIO8MX73G1,0.68,0.721,0.0,-9.466,1.0,0.0515,0.614,0.0,0.129,0.939,104.097,26ELbJuigebHiIO8MX73G1,spotify:track:26ELbJuigebHiIO8MX73G1,https://api.spotify.com/v1/tracks/26ELbJuigebHiIO8MX73G1,https://api.spotify.com/v1/audio-analysis/26ELbJuigebHiIO8MX73G1,149640.0,4.0
Chantilly Lace,Jerry Lee Lewis,https://open.spotify.com/track/0o218zC3mFf0zqyiCR19We,0.564,0.71,7.0,-9.174,1.0,0.0435,0.741,0.000111,0.782,0.901,92.903,0o218zC3mFf0zqyiCR19We,spotify:track:0o218zC3mFf0zqyiCR19We,https://api.spotify.com/v1/tracks/0o218zC3mFf0zqyiCR19We,https://api.spotify.com/v1/audio-analysis/0o218zC3mFf0zqyiCR19We,170027.0,4.0
Fuck Off,Jerry Lee Lewis,https://open.spotify.com/track/1RNndg07sHHPZ5kphkGPwf,0.488,0.857,2.0,-6.63,1.0,0.459,0.0659,0.0,0.487,0.234,174.939,1RNndg07sHHPZ5kphkGPwf,spotify:track:1RNndg07sHHPZ5kphkGPwf,https://api.spotify.com/v1/tracks/1RNndg07sHHPZ5kphkGPwf,https://api.spotify.com/v1/audio-analysis/1RNndg07sHHPZ5kphkGPwf,373467.0,4.0
We Belong Together,Ritchie Valens,https://open.spotify.com/track/7caj6X6NMX3tlhWnu1du6V,0.684,0.247,5.0,-13.71,1.0,0.0281,0.872,0.000166,0.113,0.768,106.522,7caj6X6NMX3tlhWnu1du6V,spotify:track:7caj6X6NMX3tlhWnu1du6V,https://api.spotify.com/v1/tracks/7caj6X6NMX3tlhWnu1du6V,https://api.spotify.com/v1/audio-analysis/7caj6X6NMX3tlhWnu1du6V,116627.0,3.0
Donna,Ritchie Valens,https://open.spotify.com/track/5jjrPdeClupQkNkGR1sth7,0.463,0.224,5.0,-10.542,1.0,0.0255,0.866,0.0,0.116,0.394,67.47,5jjrPdeClupQkNkGR1sth7,spotify:track:5jjrPdeClupQkNkGR1sth7,https://api.spotify.com/v1/tracks/5jjrPdeClupQkNkGR1sth7,https://api.spotify.com/v1/audio-analysis/5jjrPdeClupQkNkGR1sth7,149067.0,4.0
La Bamba - Single Version,Ritchie Valens,https://open.spotify.com/track/2aEeghgUcnu75tzcolFMfs,0.516,0.809,0.0,-6.419,1.0,0.0545,0.787,0.000331,0.303,0.939,75.099,2aEeghgUcnu75tzcolFMfs,spotify:track:2aEeghgUcnu75tzcolFMfs,https://api.spotify.com/v1/tracks/2aEeghgUcnu75tzcolFMfs,https://api.spotify.com/v1/audio-analysis/2aEeghgUcnu75tzcolFMfs,126960.0,4.0
"Come On, Let's Go",Ritchie Valens,https://open.spotify.com/track/4cRfSR0QxDlXRHTKyEOu93,0.616,0.724,9.0,-8.101,1.0,0.042,0.788,3.16e-06,0.128,0.809,81.402,4cRfSR0QxDlXRHTKyEOu93,spotify:track:4cRfSR0QxDlXRHTKyEOu93,https://api.spotify.com/v1/tracks/4cRfSR0QxDlXRHTKyEOu93,https://api.spotify.com/v1/audio-analysis/4cRfSR0QxDlXRHTKyEOu93,124587.0,3.0
Donna - Single Version,Ritchie Valens,https://open.spotify.com/track/0VE4ayVlGs5DBoqOdgJ0Zv,0.472,0.225,5.0,-12.581,1.0,0.0263,0.864,0.0,0.111,0.29,100.299,0VE4ayVlGs5DBoqOdgJ0Zv,spotify:track:0VE4ayVlGs5DBoqOdgJ0Zv,https://api.spotify.com/v1/tracks/0VE4ayVlGs5DBoqOdgJ0Zv,https://api.spotify.com/v1/audio-analysis/0VE4ayVlGs5DBoqOdgJ0Zv,150973.0,3.0
We Belong Together,Ritchie Valens,https://open.spotify.com/track/7wO1SGOue1lTuTzmXsp6vm,0.684,0.247,5.0,-13.71,1.0,0.0281,0.872,0.000166,0.113,0.768,106.522,7wO1SGOue1lTuTzmXsp6vm,spotify:track:7wO1SGOue1lTuTzmXsp6vm,https://api.spotify.com/v1/tracks/7wO1SGOue1lTuTzmXsp6vm,https://api.spotify.com/v1/audio-analysis/7wO1SGOue1lTuTzmXsp6vm,116627.0,3.0
La Bamba,Ritchie Valens,https://open.spotify.com/track/07fxGs4XhPqou7qGPmfy2f,0.495,0.833,1.0,-8.271,1.0,0.151,0.764,0.00343,0.169,0.796,76.398,07fxGs4XhPqou7qGPmfy2f,spotify:track:07fxGs4XhPqou7qGPmfy2f,https://api.spotify.com/v1/tracks/07fxGs4XhPqou7qGPmfy2f,https://api.spotify.com/v1/audio-analysis/07fxGs4XhPqou7qGPmfy2f,125520.0,4.0
Ooh! My Head,Ritchie Valens,https://open.spotify.com/track/4nBQ2ZR8gDolVPfo3DhYM7,0.692,0.868,4.0,-7.825,1.0,0.086,0.752,2.14e-05,0.3,0.589,80.433,4nBQ2ZR8gDolVPfo3DhYM7,spotify:track:4nBQ2ZR8gDolVPfo3DhYM7,https://api.spotify.com/v1/tracks/4nBQ2ZR8gDolVPfo3DhYM7,https://api.spotify.com/v1/audio-analysis/4nBQ2ZR8gDolVPfo3DhYM7,110733.0,4.0
"Ritchie Doing Commercial for Winter Dance Party, Followed by Radio Announcer from Des Moines, Iowa, Feb 4, 1959 the Day After the Fatal Plane Crash",Ritchie Valens,https://open.spotify.com/track/3RvPoMgnukUcOVVLbFQINp,0.526,0.253,5.0,-20.399,1.0,0.0982,0.726,0.0,0.154,0.384,97.999,3RvPoMgnukUcOVVLbFQINp,spotify:track:3RvPoMgnukUcOVVLbFQINp,https://api.spotify.com/v1/tracks/3RvPoMgnukUcOVVLbFQINp,https://api.spotify.com/v1/audio-analysis/3RvPoMgnukUcOVVLbFQINp,100187.0,3.0
Stay Beside Me - Single Version,Ritchie Valens,https://open.spotify.com/track/7zoSpb1iJ0C39KFgwt9dT2,0.485,0.192,5.0,-15.593,1.0,0.0296,0.708,0.0,0.287,0.503,88.875,7zoSpb1iJ0C39KFgwt9dT2,spotify:track:7zoSpb1iJ0C39KFgwt9dT2,https://api.spotify.com/v1/tracks/7zoSpb1iJ0C39KFgwt9dT2,https://api.spotify.com/v1/audio-analysis/7zoSpb1iJ0C39KFgwt9dT2,144160.0,3.0
Beyond the Sea,Bobby Darin,https://open.spotify.com/track/3KzgdYUlqV6TOG7JCmx2Wg,0.521,0.516,2.0,-7.456,0.0,0.0369,0.723,0.0,0.257,0.569,136.483,3KzgdYUlqV6TOG7JCmx2Wg,spotify:track:3KzgdYUlqV6TOG7JCmx2Wg,https://api.spotify.com/v1/tracks/3KzgdYUlqV6TOG7JCmx2Wg,https://api.spotify.com/v1/audio-analysis/3KzgdYUlqV6TOG7JCmx2Wg,172480.0,4.0
A Nightingale Sang In Berkeley Square - 2001 Digital Remaster,Bobby Darin,https://open.spotify.com/track/1W3aFw910o9YJNoL6KlIX6,0.56,0.286,1.0,-11.853,1.0,0.0412,0.56,0.0,0.0671,0.498,116.032,1W3aFw910o9YJNoL6KlIX6,spotify:track:1W3aFw910o9YJNoL6KlIX6,https://api.spotify.com/v1/tracks/1W3aFw910o9YJNoL6KlIX6,https://api.spotify.com/v1/audio-analysis/1W3aFw910o9YJNoL6KlIX6,182160.0,4.0
Mack the Knife,Bobby Darin,https://open.spotify.com/track/3E5ndyOfO6vFDEIE42HA8o,0.549,0.529,3.0,-12.291,0.0,0.108,0.76,0.0,0.206,0.464,82.755,3E5ndyOfO6vFDEIE42HA8o,spotify:track:3E5ndyOfO6vFDEIE42HA8o,https://api.spotify.com/v1/tracks/3E5ndyOfO6vFDEIE42HA8o,https://api.spotify.com/v1/audio-analysis/3E5ndyOfO6vFDEIE42HA8o,184333.0,4.0
Splish Splash,Bobby Darin,https://open.spotify.com/track/40fD7ct05FvQHLdQTgJelG,0.645,0.943,0.0,-1.526,1.0,0.0393,0.385,0.0,0.37,0.965,147.768,40fD7ct05FvQHLdQTgJelG,spotify:track:40fD7ct05FvQHLdQTgJelG,https://api.spotify.com/v1/tracks/40fD7ct05FvQHLdQTgJelG,https://api.spotify.com/v1/audio-analysis/40fD7ct05FvQHLdQTgJelG,131720.0,4.0
Dream Lover,Bobby Darin,https://open.spotify.com/track/5XeUMqS6mpTEspPgd5TLtg,0.526,0.774,5.0,-1.692,1.0,0.0459,0.715,0.0,0.437,0.715,131.715,5XeUMqS6mpTEspPgd5TLtg,spotify:track:5XeUMqS6mpTEspPgd5TLtg,https://api.spotify.com/v1/tracks/5XeUMqS6mpTEspPgd5TLtg,https://api.spotify.com/v1/audio-analysis/5XeUMqS6mpTEspPgd5TLtg,150706.0,4.0
Dream Lover,Bobby Darin,https://open.spotify.com/track/1KLpjQFgubHI3GkAICCNH3,0.526,0.774,5.0,-1.692,1.0,0.0459,0.715,0.0,0.437,0.715,131.715,1KLpjQFgubHI3GkAICCNH3,spotify:track:1KLpjQFgubHI3GkAICCNH3,https://api.spotify.com/v1/tracks/1KLpjQFgubHI3GkAICCNH3,https://api.spotify.com/v1/audio-analysis/1KLpjQFgubHI3GkAICCNH3,150706.0,4.0
More - Remastered 2004,Bobby Darin,https://open.spotify.com/track/7gxW8hMXEUkc1G3m7z9vei,0.498,0.484,5.0,-8.74,0.0,0.0315,0.481,0.0,0.243,0.691,152.498,7gxW8hMXEUkc1G3m7z9vei,spotify:track:7gxW8hMXEUkc1G3m7z9vei,https://api.spotify.com/v1/tracks/7gxW8hMXEUkc1G3m7z9vei,https://api.spotify.com/v1/audio-analysis/7gxW8hMXEUkc1G3m7z9vei,145933.0,4.0
If I Were A Carpenter - Live From The Desert Inn / 1971,Bobby Darin,https://open.spotify.com/track/3Eo4BatW3grFNmmOfSfjDv,0.733,0.287,7.0,-14.076,1.0,0.0359,0.611,0.0441,0.68,0.605,116.482,3Eo4BatW3grFNmmOfSfjDv,spotify:track:3Eo4BatW3grFNmmOfSfjDv,https://api.spotify.com/v1/tracks/3Eo4BatW3grFNmmOfSfjDv,https://api.spotify.com/v1/audio-analysis/3Eo4BatW3grFNmmOfSfjDv,204493.0,4.0
I'm Beginning To See The Light - 2001 Digital Remaster,Bobby Darin,https://open.spotify.com/track/76F9rF3pQjPm4i8KVwx9Yd,0.486,0.31,9.0,-12.075,0.0,0.0538,0.795,0.0,0.173,0.578,135.823,76F9rF3pQjPm4i8KVwx9Yd,spotify:track:76F9rF3pQjPm4i8KVwx9Yd,https://api.spotify.com/v1/tracks/76F9rF3pQjPm4i8KVwx9Yd,https://api.spotify.com/v1/audio-analysis/76F9rF3pQjPm4i8KVwx9Yd,138600.0,4.0
If I Were a Carpenter - Live at Woodstock - 8/15/69,Bobby Darin,https://open.spotify.com/track/2obv0TqY1j7Vb4upuhA8Q8,0.518,0.219,7.0,-18.147,1.0,0.034,0.784,0.0612,0.985,0.5,77.959,2obv0TqY1j7Vb4upuhA8Q8,spotify:track:2obv0TqY1j7Vb4upuhA8Q8,https://api.spotify.com/v1/tracks/2obv0TqY1j7Vb4upuhA8Q8,https://api.spotify.com/v1/audio-analysis/2obv0TqY1j7Vb4upuhA8Q8,339320.0,4.0
The Christmas Song (Merry Christmas To You),Nat King Cole,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,0.319,0.21,1.0,-15.231,1.0,0.0341,0.92,8.06e-05,0.138,0.209,78.696,4PS1e8f2LvuTFgUs1Cn3ON,spotify:track:4PS1e8f2LvuTFgUs1Cn3ON,https://api.spotify.com/v1/tracks/4PS1e8f2LvuTFgUs1Cn3ON,https://api.spotify.com/v1/audio-analysis/4PS1e8f2LvuTFgUs1Cn3ON,192160.0,4.0
Cozy Little Christmas,Nat King Cole,https://open.spotify.com/track/02FaKXXL7KUtRc7K0k54tL,0.774,0.608,7.0,-6.264,1.0,0.128,0.128,0.0,0.0895,0.56,137.494,02FaKXXL7KUtRc7K0k54tL,spotify:track:02FaKXXL7KUtRc7K0k54tL,https://api.spotify.com/v1/tracks/02FaKXXL7KUtRc7K0k54tL,https://api.spotify.com/v1/audio-analysis/02FaKXXL7KUtRc7K0k54tL,182521.0,4.0
"Caroling, Caroling",Nat King Cole,https://open.spotify.com/track/11Z7sdkpC5IaaydoIvDn74,0.308,0.381,5.0,-11.143,1.0,0.0302,0.763,0.0,0.0649,0.597,185.319,11Z7sdkpC5IaaydoIvDn74,spotify:track:11Z7sdkpC5IaaydoIvDn74,https://api.spotify.com/v1/tracks/11Z7sdkpC5IaaydoIvDn74,https://api.spotify.com/v1/audio-analysis/11Z7sdkpC5IaaydoIvDn74,121987.0,3.0
Deck The Halls,Nat King Cole,https://open.spotify.com/track/0rHToGels2lt8Y0mCYoF90,0.684,0.437,9.0,-10.522,1.0,0.0491,0.742,1.58e-05,0.224,0.964,107.607,0rHToGels2lt8Y0mCYoF90,spotify:track:0rHToGels2lt8Y0mCYoF90,https://api.spotify.com/v1/tracks/0rHToGels2lt8Y0mCYoF90,https://api.spotify.com/v1/audio-analysis/0rHToGels2lt8Y0mCYoF90,68760.0,4.0
Ring Out The Bells,Nat King Cole,https://open.spotify.com/track/03qftRowv8aPZnNZbILxUR,0.673,0.813,0.0,-4.082,1.0,0.046,0.0224,0.0,0.0608,0.771,139.996,03qftRowv8aPZnNZbILxUR,spotify:track:03qftRowv8aPZnNZbILxUR,https://api.spotify.com/v1/tracks/03qftRowv8aPZnNZbILxUR,https://api.spotify.com/v1/audio-analysis/03qftRowv8aPZnNZbILxUR,239707.0,4.0
The Christmas Song,Nat King Cole,https://open.spotify.com/track/25Cw3fsPRLPFhPHvUQQ2Kf,0.186,0.27,1.0,-12.154,1.0,0.0315,0.824,5.04e-05,0.146,0.183,88.486,25Cw3fsPRLPFhPHvUQQ2Kf,spotify:track:25Cw3fsPRLPFhPHvUQQ2Kf,https://api.spotify.com/v1/tracks/25Cw3fsPRLPFhPHvUQQ2Kf,https://api.spotify.com/v1/audio-analysis/25Cw3fsPRLPFhPHvUQQ2Kf,224293.0,3.0
Smile,Nat King Cole,https://open.spotify.com/track/1oDCK7PW72XEZ1pE5rh87A,0.226,0.136,5.0,-19.203,0.0,0.0327,0.862,8.07e-06,0.302,0.263,79.37,1oDCK7PW72XEZ1pE5rh87A,spotify:track:1oDCK7PW72XEZ1pE5rh87A,https://api.spotify.com/v1/tracks/1oDCK7PW72XEZ1pE5rh87A,https://api.spotify.com/v1/audio-analysis/1oDCK7PW72XEZ1pE5rh87A,173267.0,5.0
Joy To The World,Nat King Cole,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu,0.553,0.337,10.0,-10.334,1.0,0.03,0.818,0.0,0.113,0.662,101.918,1VuAamHM7P3VQQEXYGG3Uu,spotify:track:1VuAamHM7P3VQQEXYGG3Uu,https://api.spotify.com/v1/tracks/1VuAamHM7P3VQQEXYGG3Uu,https://api.spotify.com/v1/audio-analysis/1VuAamHM7P3VQQEXYGG3Uu,84987.0,4.0
Wake Up in the Sky,Nat King Cole,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq,0.8,0.578,4.0,-5.144,0.0,0.0485,0.00381,0.0,0.359,0.367,143.01,0QIjsbm2fh1cJ45XO9eGqq,spotify:track:0QIjsbm2fh1cJ45XO9eGqq,https://api.spotify.com/v1/tracks/0QIjsbm2fh1cJ45XO9eGqq,https://api.spotify.com/v1/audio-analysis/0QIjsbm2fh1cJ45XO9eGqq,204665.0,4.0
L-O-V-E,Nat King Cole,https://open.spotify.com/track/4QxDOjgpYtQDxxbWPuEJOy,0.425,0.373,4.0,-7.543,1.0,0.0801,0.686,0.0,0.077,0.663,78.231,4QxDOjgpYtQDxxbWPuEJOy,spotify:track:4QxDOjgpYtQDxxbWPuEJOy,https://api.spotify.com/v1/tracks/4QxDOjgpYtQDxxbWPuEJOy,https://api.spotify.com/v1/audio-analysis/4QxDOjgpYtQDxxbWPuEJOy,155307.0,4.0
All I Have to Do Is Dream,The Everly Brothers,https://open.spotify.com/track/7dblNGnRXEBrVJunazs2U5,0.534,0.462,4.0,-8.172,1.0,0.0266,0.839,0.0,0.129,0.534,96.195,7dblNGnRXEBrVJunazs2U5,spotify:track:7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/tracks/7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/audio-analysis/7dblNGnRXEBrVJunazs2U5,143333.0,4.0
My Boy (feat. J. Cole) - Freestyle,The Everly Brothers,https://open.spotify.com/track/11QvWp3CsEPd0YLE6xKGyx,0.814,0.737,7.0,-4.826,1.0,0.259,0.197,0.0,0.0954,0.461,171.687,11QvWp3CsEPd0YLE6xKGyx,spotify:track:11QvWp3CsEPd0YLE6xKGyx,https://api.spotify.com/v1/tracks/11QvWp3CsEPd0YLE6xKGyx,https://api.spotify.com/v1/audio-analysis/11QvWp3CsEPd0YLE6xKGyx,269658.0,4.0
Wake up Little Susie,The Everly Brothers,https://open.spotify.com/track/11fNLqDB47gMKj7BHhR2Qr,0.709,0.62,2.0,-9.382,1.0,0.034,0.318,0.0,0.0426,0.936,93.723,11fNLqDB47gMKj7BHhR2Qr,spotify:track:11fNLqDB47gMKj7BHhR2Qr,https://api.spotify.com/v1/tracks/11fNLqDB47gMKj7BHhR2Qr,https://api.spotify.com/v1/audio-analysis/11fNLqDB47gMKj7BHhR2Qr,123520.0,4.0
Good Evening - spoken interlude,The Everly Brothers,https://open.spotify.com/track/04iikZsVBLqYcmi9CUWGli,0.368,0.489,2.0,-16.502,1.0,0.557,0.952,0.0,0.931,0.416,78.869,04iikZsVBLqYcmi9CUWGli,spotify:track:04iikZsVBLqYcmi9CUWGli,https://api.spotify.com/v1/tracks/04iikZsVBLqYcmi9CUWGli,https://api.spotify.com/v1/audio-analysis/04iikZsVBLqYcmi9CUWGli,43892.0,3.0
Let It Be Me,The Everly Brothers,https://open.spotify.com/track/0Tjdbd83LEAWrA0atsXMDJ,0.471,0.19,7.0,-16.046,1.0,0.028,0.77,0.00385,0.129,0.305,72.764,0Tjdbd83LEAWrA0atsXMDJ,spotify:track:0Tjdbd83LEAWrA0atsXMDJ,https://api.spotify.com/v1/tracks/0Tjdbd83LEAWrA0atsXMDJ,https://api.spotify.com/v1/audio-analysis/0Tjdbd83LEAWrA0atsXMDJ,146733.0,4.0
